pl_name,hostname,default_flag,discoverymethod,disc_year,soltype,pl_orbper,pl_rade,sy_refname,rastr,ra,decstr,dec,sy_dist
Kepler-159 c,Kepler-159,1,Transit,2014,Published Confirmed,43.59579200,3.410,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h48m16.85s,297.0702037,+40d52m07.44s,40.8687340,373.7440000
Kepler-1590 b,Kepler-1590,1,Transit,2016,Published Confirmed,7.61760804,1.140,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h25m37.90s,291.4079141,+48d01m04.41s,48.0178915,771.1520000
Kepler-1591 b,Kepler-1591,1,Transit,2016,Published Confirmed,8.18504949,1.270,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h46m04.00s,296.5166659,+44d36m31.04s,44.6086233,1419.5800000
Kepler-1592 b,Kepler-1592,1,Transit,2016,Published Confirmed,3.05710069,1.540,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h35m24.15s,293.8506230,+38d23m51.86s,38.3977379,1639.4700000
Kepler-1593 b,Kepler-1593,1,Transit,2016,Published Confirmed,174.50983500,3.170,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,20h01m57.17s,300.4882018,+44d27m38.41s,44.4606698,638.2490000
Kepler-1594 b,Kepler-1594,1,Transit,2016,Published Confirmed,2.71603809,1.060,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h34m29.53s,293.6230451,+47d57m42.89s,47.9619127,976.8680000
Kepler-1595 b,Kepler-1595,1,Transit,2016,Published Confirmed,4.56380468,1.230,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h02m53.46s,285.7227502,+43d00m34.15s,43.0094855,845.0220000
Kepler-1596 b,Kepler-1596,1,Transit,2016,Published Confirmed,66.37337900,1.900,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h02m13.80s,285.5575066,+49d19m48.31s,49.3300866,2146.2300000
Kepler-1597 b,Kepler-1597,1,Transit,2016,Published Confirmed,2.94654179,1.060,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h12m39.35s,288.1639687,+42d28m51.64s,42.4810124,1221.0500000
Kepler-1598 b,Kepler-1598,1,Transit,2016,Published Confirmed,4.34195123,0.950,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h13m52.59s,288.4691070,+46d47m01.13s,46.7836464,619.8620000
Kepler-1599 b,Kepler-1599,1,Transit,2016,Published Confirmed,122.36355300,1.620,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h04m53.01s,286.2208685,+41d09m04.28s,41.1511886,1328.2000000
Kepler-16 b,Kepler-16,1,Transit,2011,Published Confirmed,228.77600000,8.449,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h16m18.20s,289.0758307,+51d45m26.02s,51.7572290,75.0852000
Kepler-160 b,Kepler-160,1,Transit,2014,Published Confirmed,4.30939700,1.715,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h11m05.66s,287.7735730,+42d52m09.39s,42.8692755,937.0130000
Kepler-160 c,Kepler-160,1,Transit,2014,Published Confirmed,13.69942900,3.760,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h11m05.66s,287.7735730,+42d52m09.39s,42.8692755,937.0130000
Kepler-1600 c,Kepler-1600,1,Transit,2021,Published Confirmed,7.29804993,1.942,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h25m35.85s,291.3993802,+38d47m15.92s,38.7877563,1030.8100000
Kepler-1600 b,Kepler-1600,1,Transit,2016,Published Confirmed,386.37054800,3.130,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h25m35.85s,291.3993802,+38d47m15.92s,38.7877563,1030.8100000
Kepler-1601 b,Kepler-1601,1,Transit,2016,Published Confirmed,2.20921951,0.820,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h02m03.11s,285.5129496,+38d04m47.42s,38.0798390,644.4560000
Kepler-1602 b,Kepler-1602,1,Transit,2016,Published Confirmed,11.17931605,1.340,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h34m19.41s,293.5808607,+40d25m39.14s,40.4275396,629.8040000
Kepler-1603 b,Kepler-1603,1,Transit,2016,Published Confirmed,2.27163926,1.290,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h41m19.16s,295.3298254,+42d32m05.89s,42.5349698,2712.5800000
Kepler-1604 b,Kepler-1604,1,Transit,2016,Published Confirmed,0.68368426,1.410,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h01m38.56s,285.4106549,+44d24m44.03s,44.4122318,541.1890000
Kepler-1605 b,Kepler-1605,1,Transit,2016,Published Confirmed,85.75654950,1.080,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h08m32.39s,287.1349405,+47d29m19.05s,47.4886251,546.2300000
Kepler-1606 b,Kepler-1606,1,Transit,2016,Published Confirmed,196.43522400,2.070,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h05m30.79s,286.3782987,+43d04m23.62s,43.0732287,831.2870000
Kepler-1607 b,Kepler-1607,1,Transit,2016,Published Confirmed,13.64736760,0.920,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h44m14.37s,296.0598685,+42d39m21.81s,42.6560582,1286.1000000
Kepler-1608 b,Kepler-1608,1,Transit,2016,Published Confirmed,16.47356860,1.730,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h42m15.25s,295.5635550,+39d25m03.25s,39.4175700,
Kepler-1609 b,Kepler-1609,1,Transit,2016,Published Confirmed,114.34219000,2.220,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h20m35.17s,290.1465356,+39d39m56.89s,39.6658026,1826.0400000
Kepler-161 c,Kepler-161,1,Transit,2014,Published Confirmed,7.06424000,2.050,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h22m03.95s,290.5164698,+43d05m01.91s,43.0838642,434.6320000
Kepler-161 b,Kepler-161,1,Transit,2014,Published Confirmed,4.92135500,2.120,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h22m03.95s,290.5164698,+43d05m01.91s,43.0838642,434.6320000
Kepler-1610 b,Kepler-1610,1,Transit,2016,Published Confirmed,8.70181574,1.610,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h43m37.20s,295.9049795,+45d24m19.55s,45.4054296,864.3310000
Kepler-1611 b,Kepler-1611,1,Transit,2016,Published Confirmed,5.17624290,0.810,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h46m02.88s,296.5120204,+49d43m39.90s,49.7277506,908.4440000
Kepler-1612 b,Kepler-1612,1,Transit,2016,Published Confirmed,3.91795101,1.030,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h25m00.07s,291.2503022,+45d39m18.19s,45.6550536,764.7260000
Kepler-1613 b,Kepler-1613,1,Transit,2016,Published Confirmed,1.51842990,2.080,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h19m30.00s,289.8750066,+43d25m15.35s,43.4209318,1508.3300000
Kepler-1614 b,Kepler-1614,1,Transit,2016,Published Confirmed,3.94661410,1.490,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h59m29.13s,284.8713893,+49d46m33.19s,49.7758867,1191.1900000
Kepler-1615 b,Kepler-1615,1,Transit,2016,Published Confirmed,47.31261920,2.060,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h05m26.21s,286.3592066,+42d13m38.63s,42.2273971,1393.8300000
Kepler-1616 b,Kepler-1616,1,Transit,2016,Published Confirmed,6.76284377,1.020,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h06m10.48s,286.5436691,+45d18m17.54s,45.3048716,1137.8100000
Kepler-1617 b,Kepler-1617,1,Transit,2016,Published Confirmed,27.47855720,1.200,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h11m44.92s,287.9371747,+46d25m06.52s,46.4184781,898.3100000
Kepler-1618 b,Kepler-1618,1,Transit,2016,Published Confirmed,6.10826019,1.260,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h40m42.09s,295.1753619,+45d55m51.09s,45.9308594,1229.2500000
Kepler-1619 b,Kepler-1619,1,Transit,2016,Published Confirmed,23.62259130,0.760,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h02m48.86s,285.7035950,+44d25m19.75s,44.4221528,734.8500000
Kepler-162 b,Kepler-162,1,Transit,2014,Published Confirmed,6.91979800,1.260,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h49m06.94s,297.2789115,+43d43m26.29s,43.7239693,855.6410000
Kepler-162 c,Kepler-162,1,Transit,2014,Published Confirmed,19.44635500,3.030,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h49m06.94s,297.2789115,+43d43m26.29s,43.7239693,855.6410000
Kepler-1620 b,Kepler-1620,1,Transit,2016,Published Confirmed,101.95182900,1.610,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h49m05.02s,297.2709026,+46d55m42.51s,46.9284743,895.0690000
Kepler-1621 b,Kepler-1621,1,Transit,2016,Published Confirmed,92.26371400,2.160,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h50m21.25s,297.5885341,+43d50m28.30s,43.8411937,1631.6600000
Kepler-1622 b,Kepler-1622,1,Transit,2016,Published Confirmed,10.81187370,1.470,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h49m18.92s,297.3288329,+47d48m55.65s,47.8154590,796.4770000
Kepler-1623 b,Kepler-1623,1,Transit,2016,Published Confirmed,4.36128348,1.310,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h36m19.85s,294.0826970,+39d33m21.84s,39.5560655,837.4810000
Kepler-1624 b,Kepler-1624,1,Transit,2016,Published Confirmed,3.29030452,5.700,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h30m19.17s,292.5798564,+37d22m34.54s,37.3762616,258.9790000
Kepler-1625 b,Kepler-1625,1,Transit,2016,Published Confirmed,287.37894900,6.060,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h41m43.04s,295.4293220,+39d53m11.42s,39.8865068,2310.1100000
Kepler-1626 b,Kepler-1626,1,Transit,2016,Published Confirmed,4.13962966,2.020,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h46m00.11s,296.5004384,+40d43m16.34s,40.7212069,1368.8300000
Kepler-1627 b,Kepler-1627,1,Transit,2016,Published Confirmed,7.20283653,3.690,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h56m13.60s,284.0566675,+41d34m36.22s,41.5767277,317.4370000
Kepler-1628 b,Kepler-1628,1,Transit,2016,Published Confirmed,76.37803300,6.430,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h46m32.09s,281.6336936,+43d24m41.60s,43.4115547,
Kepler-1629 b,Kepler-1629,1,Transit,2016,Published Confirmed,3.87595807,0.770,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h40m49.59s,280.2066276,+43d46m27.58s,43.7743281,336.0900000
Kepler-163 b,Kepler-163,1,Transit,2014,Published Confirmed,7.81093700,1.050,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h40m00.66s,295.0027458,+46d59m14.42s,46.9873389,689.8140000
Kepler-163 c,Kepler-163,1,Transit,2014,Published Confirmed,21.34726200,2.260,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h40m00.66s,295.0027458,+46d59m14.42s,46.9873389,689.8140000
Kepler-1630 b,Kepler-1630,1,Transit,2016,Published Confirmed,509.99740200,2.190,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h50m01.99s,297.5083004,+43d42m39.80s,43.7110543,331.2130000
Kepler-1631 b,Kepler-1631,1,Transit,2016,Published Confirmed,4.09513932,1.350,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h38m31.82s,294.6325781,+43d48m27.61s,43.8076687,1305.9900000
Kepler-1632 b,Kepler-1632,1,Transit,2016,Published Confirmed,448.30355800,2.470,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h37m58.77s,294.4948769,+43d54m48.81s,43.9135575,716.7600000
Kepler-1633 b,Kepler-1633,1,Transit,2016,Published Confirmed,186.40427100,1.580,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h14m03.64s,288.5151733,+44d55m23.72s,44.9232545,1114.9100000
Kepler-1634 b,Kepler-1634,1,Transit,2016,Published Confirmed,374.87623900,3.190,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h36m10.42s,294.0433990,+45d08m23.35s,45.1398201,617.3390000
Kepler-1635 b,Kepler-1635,1,Transit,2016,Published Confirmed,469.63111000,3.640,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h01m23.77s,285.3490542,+45d33m22.24s,45.5561768,1069.4500000
Kepler-1636 b,Kepler-1636,1,Transit,2016,Published Confirmed,425.47785000,3.230,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h36m13.82s,294.0575681,+46d26m27.54s,46.4409844,1947.5400000
Kepler-1637 b,Kepler-1637,1,Transit,2016,Published Confirmed,6.10960324,0.890,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h48m56.83s,282.2368006,+48d09m15.13s,48.1542016,567.1870000
Kepler-1638 b,Kepler-1638,1,Transit,2016,Published Confirmed,259.33683000,1.870,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h41m55.76s,295.4823299,+48d31m28.09s,48.5244695,1525.5200000
Kepler-1639 b,Kepler-1639,1,Transit,2016,Published Confirmed,9.87848200,2.580,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h52m16.48s,283.0686510,+48d48m07.64s,48.8021209,1031.3100000
Kepler-164 b,Kepler-164,1,Transit,2014,Published Confirmed,5.03503000,1.410,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h11m07.39s,287.7808115,+47d37m47.44s,47.6298453,890.7580000
Kepler-164 d,Kepler-164,1,Transit,2014,Published Confirmed,28.98676900,2.450,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h11m07.39s,287.7808115,+47d37m47.44s,47.6298453,890.7580000
Kepler-164 c,Kepler-164,1,Transit,2014,Published Confirmed,10.94572300,2.730,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h11m07.39s,287.7808115,+47d37m47.44s,47.6298453,890.7580000
Kepler-1640 b,Kepler-1640,1,Transit,2016,Published Confirmed,7.58441260,4.820,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h38m13.87s,294.5577857,+40d51m01.78s,40.8504949,1859.7800000
Kepler-1641 c,Kepler-1641,1,Transit,2016,Published Confirmed,32.65721200,2.950,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h45m26.27s,296.3594560,+41d34m28.32s,41.5745321,860.3700000
Kepler-1641 b,Kepler-1641,1,Transit,2016,Published Confirmed,19.67226600,3.110,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h45m26.27s,296.3594560,+41d34m28.32s,41.5745321,860.3700000
Kepler-1642 c,Kepler-1642,1,Transit,2016,Published Confirmed,6.65138020,2.660,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h48m50.91s,297.2121215,+43d38m37.64s,43.6437890,413.8730000
Kepler-1642 b,Kepler-1642,1,Transit,2016,Published Confirmed,12.20575130,3.200,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h48m50.91s,297.2121215,+43d38m37.64s,43.6437890,413.8730000
Kepler-1643 b,Kepler-1643,1,Transit,2016,Published Confirmed,5.34265700,2.320,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,20h01m43.44s,300.4310076,+44d45m03.65s,44.7510129,341.7740000
Kepler-1644 b,Kepler-1644,1,Transit,2016,Published Confirmed,21.09077580,1.880,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h01m54.01s,285.4750512,+48d02m05.41s,48.0348356,629.2700000
Kepler-1645 b,Kepler-1645,1,Transit,2016,Published Confirmed,16.17795610,1.780,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h49m55.08s,297.4795142,+48d25m06.90s,48.4185820,1202.4700000
Kepler-1646 b,Kepler-1646,1,Transit,2016,Published Confirmed,4.48558383,1.230,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h10m06.36s,287.5264859,+42d54m46.57s,42.9129356,127.5910000
Kepler-1647 b,Kepler-1647,1,Transit,2016,Published Confirmed,1107.59230000,11.874,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h52m36.01s,298.1500570,+40d39m22.23s,40.6561751,1212.4500000
Kepler-1649 b,Kepler-1649,1,Transit,2017,Published Confirmed,8.68909900,1.017,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h30m00.71s,292.5029676,+41d49m47.98s,41.8299933,92.1913000
Kepler-1649 c,Kepler-1649,1,Transit,2020,Published Confirmed,19.53527000,1.060,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h30m00.71s,292.5029676,+41d49m47.98s,41.8299933,92.1913000
Kepler-165 c,Kepler-165,1,Transit,2014,Published Confirmed,15.31299000,2.230,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h42m45.82s,280.6909200,+47d48m34.81s,47.8096702,560.8850000
Kepler-165 b,Kepler-165,1,Transit,2014,Published Confirmed,8.18084800,2.320,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h42m45.82s,280.6909200,+47d48m34.81s,47.8096702,560.8850000
Kepler-1650 b,Kepler-1650,1,Transit,2017,Published Confirmed,1.53818001,0.960,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h50m55.02s,297.7292296,+42d52m00.09s,42.8666919,134.3970000
Kepler-1651 b,Kepler-1651,1,Transit,2017,Published Confirmed,9.87863917,1.840,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h54m30.78s,283.6282602,+48d23m26.91s,48.3908081,66.4074000
Kepler-1652 b,Kepler-1652,1,Transit,2017,Published Confirmed,38.09722000,1.600,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h37m27.85s,294.3660313,+49d54m54.08s,49.9150219,
Kepler-1653 b,Kepler-1653,1,Transit,2017,Published Confirmed,140.25240000,2.170,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h45m49.85s,296.4577020,+41d15m57.68s,41.2660210,
Kepler-1654 b,Kepler-1654,1,Transit,2018,Published Confirmed,1047.83560000,9.180,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h48m44.57s,282.1856949,+44d26m04.06s,44.4344617,568.1170000
Kepler-1655 b,Kepler-1655,1,Transit,2018,Published Confirmed,11.87287870,2.213,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h06m45.50s,286.6895986,+39d12m43.49s,39.2120802,213.2600000
Kepler-1658 b,Kepler-1658,1,Transit,2019,Published Confirmed,3.84937278,11.994,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h37m25.57s,294.3565559,+38d56m50.43s,38.9473424,788.2380000
Kepler-166 d,Kepler-166,1,Transit,2016,Published Confirmed,1.55400393,1.730,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h32m38.42s,293.1600977,+48d52m52.35s,48.8812074,603.5300000
Kepler-166 b,Kepler-166,1,Transit,2014,Published Confirmed,7.65025400,2.270,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h32m38.42s,293.1600977,+48d52m52.35s,48.8812074,603.5300000
Kepler-166 c,Kepler-166,1,Transit,2014,Published Confirmed,34.26028100,2.380,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h32m38.42s,293.1600977,+48d52m52.35s,48.8812074,603.5300000
Kepler-1661 b,Kepler-1661,1,Transit,2020,Published Confirmed,175.06000000,3.870,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h00m40.10s,285.1670927,+41d58m00.98s,41.9669383,410.6070000
Kepler-1663 b,Kepler-1663,1,Transit,2020,Published Confirmed,17.60460000,3.304,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h21m36.36s,290.4015156,+48d49m21.80s,48.8227234,337.9260000
Kepler-1664 b,Kepler-1664,1,Transit,2020,Published Confirmed,14.38680000,3.033,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h07m24.65s,286.8527157,+49d15m42.00s,49.2616668,626.6910000
